Date,Calories (kcal),Distance (m),Average heart rate (bpm),Max heart rate (bpm),Min heart rate (bpm),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms),Treadmill duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
2017-07-04,3022.9970703125,6477.732421875,,,,-23.58704376220703,-46.771183013916016,-23.526914596557617,-46.64502716064453,3.5363245010375977,18.94078826904297,0.5099999904632568,8963,,,,,73151731,3493882,1787148,,,,
2017-07-05,2413.089111328125,1559.155029296875,,,,-23.590221405029297,-46.771461486816406,-23.526384353637695,-46.645992279052734,3.3892431259155273,15.972461700439453,0.6352205872535706,2735,,,,,79907725,2396317,,,,,
2017-07-06,2214.393310546875,153.20663452148438,,,,-23.564733505249023,-46.7711181640625,-23.52688980102539,-46.729671478271484,1.0045682191848755,13.520953178405762,0.5099999904632568,894,,,,,83794680,486717,,,,,
2017-07-07,2369.384521484375,821.5211181640625,,,,-23.564870834350586,-46.77111053466797,-23.52579689025879,-46.72507095336914,3.4796407222747803,15.09000015258789,0.5,3074,,,,,77056800,1976287,,,,,
2017-07-08,2877.45263671875,5123.8115234375,,,,-23.592012405395508,-46.778194427490234,-23.522462844848633,-46.64329528808594,5.568502426147461,20.126819610595703,0.6000000238418579,8421,,,,,67689696,6859166,,,,,
2017-07-09,2217.019287109375,338.15179443359375,,,,-23.570663452148438,-46.781192779541016,-23.52171516418457,-46.64736557006836,2.3854243755340576,18.347253799438477,0.5099999904632568,991,,,,,83951562,469857,,,,,
2017-07-10,2318.92724609375,899.3128051757812,,,,-23.57560157775879,-46.774147033691406,-23.52276611328125,-46.68083190917969,3.9267079830169678,20.857410430908203,0.5,2006,,,,,74281885,1491302,,,,,
2017-07-11,2248.951904296875,363.315673828125,,,,-23.56451988220215,-46.771236419677734,-23.526277542114258,-46.729618072509766,6.9543023109436035,16.56206703186035,0.7300000190734863,1429,,,,,79697547,818848,,,,,
2017-07-12,2301.71044921875,965.802734375,,,,-23.56764030456543,-46.771385192871094,-23.526611328125,-46.72351837158203,1.6682133674621582,15.100000381469727,0.5,1607,,,,,80116812,1219231,,,,,
2017-07-13,2392.115966796875,1668.3680419921875,,,,-23.564611434936523,-46.772029876708984,-23.526887893676758,-46.724266052246094,1.569486379623413,14.334430694580078,0.5600000023841858,2650,,,,,76550551,2191338,,,,,
2017-07-14,2257.159423828125,374.61834716796875,,,,-23.570770263671875,-46.77389144897461,-23.52560806274414,-46.72396469116211,1.915390968322754,13.85363483428955,0.5199999809265137,1666,,,,,78722245,897728,,,,,
2017-07-15,2436.898193359375,1877.8990478515625,,,,-23.59016227722168,-46.77199172973633,-23.526296615600586,-46.64327621459961,1.9160025119781494,19.239999771118164,0.5099999904632568,4437,,,,,77873099,2625137,,,,,
2017-07-16,2210.542236328125,109.0909652709961,,,,-23.592939376831055,-46.77231979370117,-23.523529052734375,-46.64435577392578,3.3688533306121826,18.847352981567383,0.5099999904632568,762,,,,,78713075,449705,,,,,
2017-07-17,2370.59326171875,1383.9581298828125,,,,-23.588621139526367,-46.73343276977539,-23.553598403930664,-46.6442756652832,2.720259666442871,14.84479808807373,0.5199999809265137,2774,,,,,79043043,1987902,,,,,
2017-07-18,2363.53173828125,1325.15869140625,,,,-23.586759567260742,-46.73811721801758,-23.54974937438965,-46.64710235595703,5.229963302612305,14.988883018493652,0.6499999761581421,2945,,,,,78102970,1920039,,,,,
2017-07-19,2416.258056640625,1792.77197265625,,,,-23.589122772216797,-46.736148834228516,-23.55167007446289,-46.644935607910156,6.198675632476807,13.204558372497559,0.5640541911125183,3239,,,,,77815052,2399042,,,,,
2017-07-20,2295.677734375,676.2852172851562,,,,-23.578838348388672,-46.77204895019531,-23.526926040649414,-46.647220611572266,2.399775981903076,11.781747817993164,0.5099999904632568,2140,,,,,78570529,1267915,,,,,
2017-07-21,2258.01611328125,332.3045654296875,,,,-23.591840744018555,-46.7711296081543,-23.525468826293945,-46.64757537841797,3.69680118560791,18.397451400756836,0.5,1494,,,,,79817230,905961,,,,,
2017-07-22,2529.780517578125,2731.980712890625,,,,-23.590024948120117,-46.76503372192383,-23.527950286865234,-46.643192291259766,3.5134758949279785,18.919973373413086,0.5600000023841858,4932,,,,,77678285,3517796,,,,,
2017-07-23,2185.25927734375,54.92163848876953,,,,-23.59138298034668,-46.774391174316406,-23.527830123901367,-46.647499084472656,3.801368236541748,22.63377571105957,0.7799999713897705,740,,,,,80437934,206719,,,,,
2017-07-24,2266.0927734375,609.3789672851562,,,,-23.59052085876465,-46.77109909057617,-23.526193618774414,-46.64755630493164,2.4249520301818848,15.43925666809082,0.5400000214576721,1544,,,,,80899487,983586,,,,,
2017-07-25,2297.51806640625,754.6535034179688,,,,-23.586774826049805,-46.767189025878906,-23.52836036682129,-46.64754867553711,3.306488513946533,14.21851634979248,0.5299999713897705,1786,,,,,81442259,1285605,,,,,
2017-07-26,3105.66259765625,7361.31298828125,,,,-23.589492797851562,-46.73573303222656,-23.544862747192383,-46.64521026611328,4.157566070556641,13.594995498657227,0.5299999713897705,8589,,,,,72927245,3308624,1800834,,,,
2017-07-27,2302.1748046875,766.4193115234375,,,,-23.58059310913086,-46.77758026123047,-23.521421432495117,-46.647499084472656,10.65493392944336,15.449999809265137,0.5,2971,,,,,76712286,1330354,,,,,
2017-07-28,2362.84814453125,1196.037109375,,,,-23.59125328063965,-46.77114486694336,-23.52702522277832,-46.645408630371094,1.578522801399231,9.380000114440918,0.5299999713897705,2669,,,,,78758092,1913463,,,,,
2017-07-29,2316.915771484375,935.7591552734375,,,,-23.58684539794922,-46.77180099487305,-23.5258846282959,-46.647518157958984,2.292191982269287,15.869999885559082,0.5199999809265137,2488,,,,,80647441,1472028,,,,,
2017-07-30,2943.65234375,6479.978515625,,,,-23.570932388305664,-46.661434173583984,-23.556217193603516,-46.63690948486328,1.3951892852783203,3.0799999237060547,0.8199999928474426,10073,,,,,78096569,7495383,,,,,
2017-07-31,3185.90234375,8986.1884765625,,,,-23.589879989624023,-46.781192779541016,-23.521562576293945,-46.62919235229492,4.292758464813232,12.520000457763672,0.5,14918,,,,,70400646,9823574,,,,,
2017-08-01,2486.843505859375,2596.204345703125,,,,-23.572031021118164,-46.771236419677734,-23.526357650756836,-46.64561462402344,2.553485155105591,14.102771759033203,0.51039057970047,4414,,,,,76573114,3105143,,,,,
2017-08-02,2402.9482421875,1849.369140625,,,,-23.591093063354492,-46.730491638183594,-23.563209533691406,-46.644134521484375,4.314880847930908,15.631304740905762,0.5381379127502441,2841,,,,,79021305,2298858,,,,,
2017-08-03,2366.613037109375,1397.6617431640625,,,,-23.5928955078125,-46.77271270751953,-23.52561378479004,-46.64685821533203,2.9916961193084717,17.943225860595703,0.5400000214576721,3032,,,,,77253173,1949651,,,,,
2017-08-04,2258.66748046875,340.65533447265625,,,,-23.58576011657715,-46.77114486694336,-23.52455711364746,-46.647518157958984,2.4602038860321045,15.90140151977539,0.5,1512,,,,,79971434,912225,,,,,
2017-08-05,2304.189453125,894.9652099609375,,,,-23.587865829467773,-46.84926223754883,-23.492990493774414,-46.6473503112793,4.847083568572998,23.6299991607666,0.5,2256,,,,,77674042,1349720,,,,,
2017-08-06,2272.494140625,595.27783203125,,,,-23.574068069458008,-47.103111267089844,-22.90302085876465,-46.64291763305664,1.0489859580993652,12.8100004196167,0.6899999976158142,1576,,,,,67289164,1034464,,,,,
2017-08-07,2211.283447265625,255.26461791992188,,,,-23.62417984008789,-46.771175384521484,-23.526958465576172,-46.64508819580078,2.0035102367401123,12.789999961853027,0.6399999856948853,1047,,,,,81066839,456829,,,,,
2017-08-08,2488.428955078125,2479.4921875,,,,-23.587831497192383,-46.77122497558594,-23.526973724365234,-46.646732330322266,2.1494734287261963,20.049999237060547,0.5,3607,,,,,77619975,2921718,,,,,
2017-08-09,2267.422607421875,548.3447265625,,,,-23.59124183654785,-46.7711181640625,-23.526960372924805,-46.646358489990234,1.4299999475479126,1.4299999475479126,1.4299999475479126,1219,,,,,80242770,996366,,,,,
2017-08-10,2318.86865234375,908.9241333007812,,,,-23.586801528930664,-46.77153396606445,-23.526897430419922,-46.64757537841797,2.5481395721435547,15.100000381469727,0.5,1871,,,,,78272769,1490795,,,,,
2017-08-11,2294.35302734375,798.4989013671875,,,,-23.591257095336914,-46.730369567871094,-23.561922073364258,-46.647518157958984,6.248976707458496,16.0,0.5199999809265137,1801,,,,,77801513,1255183,,,,,
2017-08-12,2252.793701171875,486.845458984375,,,,-23.590126037597656,-46.779300689697266,-23.522069931030273,-46.647518157958984,5.031826496124268,20.84000015258789,0.5299999713897705,1488,,,,,79394676,855770,,,,,
2017-08-13,2259.336181640625,773.5202026367188,,,,-23.591663360595703,-46.77177429199219,-23.5261287689209,-46.64752960205078,3.865602493286133,15.435606002807617,0.9743340015411377,1500,,,,,80179700,918650,,,,,
2017-08-14,2390.294921875,1101.1455078125,,,,-23.591440200805664,-46.7711181640625,-23.527151107788086,-46.64710235595703,3.219068765640259,12.5,0.5004157423973083,1768,,,,,76543411,2177253,,,,,
2017-08-15,2319.395263671875,879.4232788085938,,,,-23.58789825439453,-46.77120590209961,-23.52581214904785,-46.647499084472656,3.4245731830596924,20.360000610351562,0.5099999904632568,1712,,,,,75191668,1495853,,,,,
2017-08-16,2229.097412109375,392.2318420410156,,,,-23.590749740600586,-46.77112579345703,-23.525787353515625,-46.64614486694336,,,,869,,,,,80695098,616348,,,,,
2017-08-17,2189.137939453125,181.934814453125,,,,-23.587848663330078,-46.771236419677734,-23.523914337158203,-46.647499084472656,1.4179526567459106,18.690000534057617,0.5,792,,,,,78757303,243995,,,,,
2017-08-18,2230.86328125,308.880126953125,,,,-23.589557647705078,-46.77153778076172,-23.526996612548828,-46.64563751220703,3.380570411682129,6.760000228881836,0.6399999856948853,1422,,,,,79432839,645005,,,,,
2017-08-19,2172.325927734375,15.401140213012695,,,,-23.530611038208008,-46.77109909057617,-23.525774002075195,-46.762046813964844,3.2207894325256348,5.639999866485596,0.6800000071525574,863,,,,,83378326,82420,,,,,
2017-08-20,2208.5419921875,128.32046508789062,,,,-23.592981338500977,-46.76689910888672,-23.526796340942383,-46.646549224853516,11.644131660461426,19.700000762939453,0.5199999809265137,855,,,,,83210984,430483,,,,,
2017-08-21,2273.9208984375,700.0900268554688,,,,-23.59157943725586,-46.771263122558594,-23.525707244873047,-46.6451301574707,2.155935764312744,12.850000381469727,0.5299999713897705,1631,,,,,78829099,1058816,,,,,
2017-08-22,2555.919189453125,3257.1474609375,,,,-23.592891693115234,-46.77289962768555,-23.526742935180664,-46.6467399597168,5.7031731605529785,16.790000915527344,0.5,4920,,,,,75918043,3769007,,,,,
2017-08-23,2448.495361328125,1998.0343017578125,,,,-23.588523864746094,-46.771060943603516,-23.527067184448242,-46.645164489746094,4.390468597412109,16.690000534057617,0.5099999904632568,3619,,,,,77830100,2736592,,,,,
2017-08-24,2312.77783203125,994.9341430664062,,,,-23.568485260009766,-46.7713623046875,-23.52711296081543,-46.72161865234375,2.7418484687805176,14.449999809265137,0.5299999713897705,1956,,,,,76408301,1432257,,,,,
2017-08-25,2407.4501953125,1428.68896484375,,,,-23.58785629272461,-46.77157974243164,-23.52641487121582,-46.6474723815918,3.1268999576568604,19.65999984741211,0.5099999904632568,3194,,,,,73794209,2342130,,,,,
2017-08-26,2289.924072265625,601.1449584960938,,,,-23.61977767944336,-46.77537155151367,-23.512435913085938,-46.64501190185547,5.178606033325195,21.118497848510742,0.5480319857597351,2173,,,,,74220013,1212616,,,,,
2017-08-27,2185.91650390625,37.73762130737305,,,,-23.592899322509766,-46.7711181640625,-23.523483276367188,-46.645957946777344,4.1963300704956055,21.88321304321289,0.634641706943512,648,,,,,83073132,213036,,,,,
2017-08-28,2283.9775390625,751.70654296875,,,,-23.59099578857422,-46.77109909057617,-23.5257625579834,-46.64533233642578,1.4541666507720947,2.4000000953674316,0.5400000214576721,2344,,,,,77153341,1155470,,,,,
2017-08-29,2259.3173828125,599.2872314453125,,,,-23.58757972717285,-46.77109909057617,-23.52718162536621,-46.64751052856445,5.998898506164551,20.459999084472656,0.5099999904632568,1715,,,,,78932605,918471,,,,,
2017-08-30,2441.908203125,1783.009033203125,,,,-23.591039657592773,-46.77214050292969,-23.52570915222168,-46.64572525024414,2.397016763687134,15.149999618530273,0.5155238509178162,3638,,,,,75355781,2673293,,,,,
2017-08-31,2389.16748046875,1327.90576171875,,,,-23.587873458862305,-46.7711181640625,-23.523853302001953,-46.647518157958984,5.954423427581787,21.08867073059082,0.5301035642623901,2594,,,,,75823962,2166416,,,,,
2017-09-01,2320.815673828125,1146.03271484375,,,,-23.58685302734375,-46.7413215637207,-23.550140380859375,-46.64429473876953,5.815680980682373,17.160043716430664,0.5099999904632568,2164,,,,,78165526,1509509,,,,,
2017-09-02,2802.404052734375,4813.763671875,,,,-23.591388702392578,-46.77626037597656,-23.52202796936035,-46.64661407470703,3.6416337490081787,13.130000114440918,0.5199999809265137,8675,,,,,73993516,6137891,,,,,
2017-09-03,2769.761474609375,4567.2412109375,,,,-23.580013275146484,-46.77111053466797,-23.52716636657715,-46.647029876708984,2.440000057220459,2.440000057220459,2.440000057220459,5907,,,,,75435527,1711960,1392534,,,,
2017-09-04,2224.561279296875,488.7472839355469,,,,-23.59158706665039,-46.738651275634766,-23.549701690673828,-46.64546585083008,7.807520389556885,16.670000076293945,0.5199999809265137,1071,,,,,79244083,584440,,,,,
2017-09-05,2354.546875,1380.88134765625,,,,-23.591259002685547,-46.73839569091797,-23.545988082885742,-46.64569091796875,6.297573566436768,13.880000114440918,0.5099999904632568,2777,,,,,78075574,1833691,,,,,
2017-09-06,2357.173095703125,1415.412841796875,,,,-23.590200424194336,-46.77111053466797,-23.525699615478516,-46.64558792114258,4.758536338806152,8.960000038146973,0.5199999809265137,3081,,,,,77843239,1858931,,,,,
2017-09-07,2310.11083984375,634.2728881835938,,,,-23.5929012298584,-46.77114486694336,-23.500530242919922,-46.629005432128906,2.767174005508423,19.44300079345703,0.5,2151,,,,,73015720,1406623,,,,,
2017-09-08,2222.20263671875,228.30575561523438,,,,-23.589859008789062,-46.776153564453125,-23.500661849975586,-46.63029861450195,4.035216331481934,22.044204711914062,0.5379881858825684,1337,,,,,78291537,551806,,,,,
2017-09-09,2370.331298828125,1106.0758056640625,,,,-23.580913543701172,-46.77119445800781,-23.526325225830078,-46.69486618041992,3.6032581329345703,12.205439567565918,0.5158739686012268,2631,,,,,78841247,1985389,,,,,
2017-09-10,2320.718505859375,1270.0770263671875,,,,-23.573610305786133,-46.77120590209961,-23.526885986328125,-46.646602630615234,4.962618827819824,21.165815353393555,0.8362507224082947,2071,,,,,82781763,1508572,,,,,
2017-09-11,2202.976318359375,239.5769805908203,,,,-23.585708618164062,-46.7399787902832,-23.549348831176758,-46.645198822021484,5.073692321777344,19.559999465942383,0.6490380764007568,858,,,,,76929049,376993,,,,,
2017-09-12,2297.687255859375,673.0375366210938,,,,-23.58786392211914,-46.73843765258789,-23.54719352722168,-46.647518157958984,6.297130584716797,18.832408905029297,0.5,1640,,,,,78496889,1287230,,,,,
2017-09-13,2221.231201171875,371.1122741699219,,,,-23.590734481811523,-46.771244049072266,-23.527162551879883,-46.647499084472656,2.8081698417663574,16.094337463378906,0.5199999809265137,1077,,,,,79946492,552434,,,,,
2017-09-14,2283.145751953125,661.379638671875,,,,-23.58786964416504,-46.7711067199707,-23.527175903320312,-46.647518157958984,5.060266017913818,17.780118942260742,0.5097715854644775,1435,,,,,77783284,1147476,,,,,
2017-09-15,2317.0673828125,579.4696044921875,,,,-23.59145736694336,-46.77111053466797,-23.526391983032227,-46.64546585083008,5.670499324798584,14.707671165466309,0.5053940415382385,1689,,,,,79133368,1473484,,,,,
2017-09-16,2208.544921875,224.6063690185547,,,,-23.529735565185547,-46.77111053466797,-23.525724411010742,-46.76543045043945,1.8304939270019531,8.90227222442627,0.5594529509544373,1309,,,,,81979062,430509,,,,,
2017-09-17,2345.789306640625,1738.985595703125,,,,-23.5928955078125,-46.76689910888672,-23.52678108215332,-46.646671295166016,10.467646598815918,20.78495979309082,0.6290633678436279,2896,,,,,81695049,1747704,,,,,
2017-09-18,2277.943359375,527.539794921875,,,,-23.5909423828125,-46.77189254760742,-23.525720596313477,-46.64753723144531,,,,1308,,,,,78340448,1097478,,,,,
2017-09-19,2318.250244140625,831.3863525390625,,,,-23.587890625,-46.772064208984375,-23.525815963745117,-46.64753723144531,5.974255561828613,19.333797454833984,0.5294693112373352,1637,,,,,78322076,1484852,,,,,
2017-09-20,2405.634765625,2109.135009765625,,,,-23.5770320892334,-46.65095138549805,-23.55183219909668,-46.627410888671875,5.844038963317871,15.728334426879883,0.5299999713897705,3886,,,,,75367718,2324675,,,,,
2017-09-21,2304.064453125,791.2453002929688,,,,-23.586795806884766,-46.730491638183594,-23.562570571899414,-46.647518157958984,4.194191932678223,14.3100004196167,0.5,1863,,,,,78584633,1348514,,,,,
2017-09-22,2422.174560546875,1243.0384521484375,,,,-23.592037200927734,-46.77311325073242,-23.50729751586914,-46.645484924316406,5.573720455169678,21.464149475097656,0.5,2828,,,,,67328678,2483632,,,,,
2017-09-23,2475.23046875,3151.98046875,,,,-23.572237014770508,-46.778316497802734,-23.523550033569336,-46.64720916748047,3.1757328510284424,18.460500717163086,0.5699999928474426,2441,,,,1349465,70709299,1555955,,,,,
2017-09-24,2191.07373046875,118.04878997802734,,,,-23.57146453857422,-46.77198791503906,-23.52429962158203,-46.64661407470703,10.932024002075195,20.664974212646484,0.8420507311820984,714,,,,,82521932,262603,,,,,
2017-09-25,2371.896484375,1183.80126953125,,,,-23.587881088256836,-46.738399505615234,-23.547183990478516,-46.64661407470703,3.858186960220337,19.97322654724121,0.5491896271705627,2545,,,,,75626361,2000425,,,,,
2017-09-26,2290.5146484375,469.1004638671875,,,,-23.587919235229492,-46.77153396606445,-23.523849487304688,-46.647518157958984,3.070058822631836,19.546964645385742,0.5029155611991882,1581,,,,,77028038,1218296,,,,,
2017-09-27,2448.8623046875,1735.9249267578125,,,,-23.591228485107422,-46.771156311035156,-23.527088165283203,-46.645179748535156,7.567297458648682,14.829999923706055,0.550000011920929,3058,,,,,78849583,2739956,,,,,
2017-09-28,2297.64990234375,609.3704833984375,,,,-23.587839126586914,-46.77189254760742,-23.52372169494629,-46.64753723144531,5.188992023468018,19.385961532592773,0.618618369102478,1422,,,,,76310216,1286871,,,,,
2017-09-29,2340.84765625,1509.765380859375,,,,-23.58785629272461,-46.76869201660156,-23.483901977539062,-46.64417266845703,6.198534965515137,19.24013328552246,0.5099999904632568,2995,,,,,75548344,1702030,,,,,
2017-09-30,2221.4990234375,118.58646392822266,,,,-23.589656829833984,-46.776615142822266,-23.522031784057617,-46.646331787109375,4.316301345825195,26.974531173706055,0.5296435952186584,1607,,,,,76605300,555007,,,,,
2017-10-01,2307.451416015625,1093.0521240234375,,,,-23.59286880493164,-46.7711181640625,-23.525737762451172,-46.64455032348633,8.142812728881836,21.264816284179688,0.550000011920929,2692,,,,,80832551,1381069,,,,,
2017-10-02,2353.72509765625,1124.5762939453125,,,,-23.590951919555664,-46.734928131103516,-23.546419143676758,-46.645301818847656,1.5086174011230469,12.495997428894043,0.7699999809265137,3134,,,,,75529836,1825790,,,,,
2017-10-03,2163.75,,,,,-23.572357177734375,-46.64805603027344,-23.565509796142578,-46.64199447631836,,,,3980,,,,,84920323,,,,,,
2017-10-04,2500.193115234375,2247.792236328125,,,,-23.590682983398438,-46.771141052246094,-23.523622512817383,-46.64576721191406,,,,3950,,,,,77649196,3233444,,,,,
2017-10-05,2302.013671875,544.8743896484375,,,,-23.587879180908203,-46.7711181640625,-23.527170181274414,-46.64559555053711,4.764086723327637,27.0,0.5004776120185852,1506,,,,,78743311,1328807,,,,,
2017-10-06,2330.476806640625,1058.5333251953125,,,,-23.591703414916992,-46.77113723754883,-23.527151107788086,-46.647518157958984,2.8824734687805176,16.491127014160156,0.5,2201,,,,,79443656,1602356,,,,,
2017-10-07,2687.517333984375,3249.540283203125,,,,-23.587879180908203,-46.77121353149414,-23.5269832611084,-46.640411376953125,7.189384460449219,17.593305587768555,0.5,7419,,,,,72206216,5033754,,,,,
2017-10-08,2731.89013671875,4483.9990234375,,,,-23.576675415039062,-46.77556610107422,-23.52128028869629,-46.64582061767578,8.248929023742676,18.77642822265625,0.694001317024231,8697,,,,,68739752,5460208,,,,,
2017-10-09,2498.708251953125,2472.302734375,,,,-23.587854385375977,-46.772071838378906,-23.523874282836914,-46.64467239379883,1.6156117916107178,19.8700008392334,0.5010007619857788,4477,,,,,74127826,2176993,382990,,,,
2017-10-10,2287.05859375,615.6337280273438,,,,-23.587881088256836,-46.77114486694336,-23.526668548583984,-46.64699935913086,3.5270631313323975,20.36678123474121,0.5418452024459839,1597,,,,,77211311,1185077,,,,,
2017-10-11,2479.826171875,2144.16064453125,,,,-23.591327667236328,-46.7711296081543,-23.525726318359375,-46.645172119140625,5.0361433029174805,20.010929107666016,0.5436922907829285,4428,,,,,76451196,3037702,,,,,
2017-10-12,2193.3125,61.23463439941406,,,,-23.531692504882812,-46.771217346191406,-23.5257511138916,-46.76642990112305,3.014848470687866,10.289344787597656,0.5973921418190002,715,,,,,82210147,284117,,,,,
2017-10-13,2199.8125,79.03539276123047,,,,-23.53091812133789,-46.771060943603516,-23.525726318359375,-46.76210403442383,,,,897,,,,,84874159,346584,,,,,
2017-10-14,2486.334228515625,2255.63916015625,,,,-23.59292984008789,-46.76689910888672,-23.52676773071289,-46.64322280883789,10.590561866760254,21.246686935424805,1.223323941230774,3642,,,,,80821466,3100254,,,,,
2017-10-15,2133.748779296875,93.6739730834961,,,,-23.592885971069336,-46.77653121948242,-23.52107810974121,-46.646549224853516,2.8569486141204834,20.8277530670166,0.5,921,,,,,75597717,578131,,,,,
2017-10-16,2422.623046875,1673.6192626953125,,,,-23.591259002685547,-46.771060943603516,-23.527015686035156,-46.64472961425781,8.292488098144531,12.496238708496094,1.2599999904632568,3296,,,,,77055069,2487941,,,,,
2017-10-17,2318.997802734375,640.0018310546875,,,,-23.587862014770508,-46.7711296081543,-23.52347183227539,-46.64751052856445,3.0583503246307373,21.663541793823242,0.5564565658569336,1514,,,,,76541230,1492040,,,,,
2017-10-18,2541.50146484375,2579.99951171875,,,,-23.588973999023438,-46.7711181640625,-23.52718734741211,-46.644676208496094,4.483400821685791,12.260000228881836,0.5600000023841858,5060,,,,,73132728,3630445,,,,,
2017-10-19,2528.114990234375,2479.38818359375,,,,-23.59293556213379,-46.7711181640625,-23.527008056640625,-46.64743423461914,6.134635925292969,16.18000030517578,0.5099999904632568,3959,,,,,75551433,3501795,,,,,
2017-10-20,2281.45751953125,662.56201171875,,,,-23.590957641601562,-46.780967712402344,-23.52117919921875,-46.64583969116211,1.5812039375305176,2.7699999809265137,0.6100000143051147,2548,,,,,74234615,1131249,,,,,
2017-10-21,3215.5029296875,7963.14599609375,,,,-23.647987365722656,-46.77803421020508,-23.524852752685547,-46.63029861450195,4.350103378295898,22.516006469726562,0.5242477059364319,10604,,,,,64310158,3859162,2211147,,,,
2017-10-22,2294.41796875,1443.364990234375,,,,-23.592988967895508,-46.77111053466797,-23.52348518371582,-46.647369384765625,5.541332721710205,22.494524002075195,0.7088381052017212,749,,,,832816,82436451,368609,,,,,
2017-10-23,2221.446044921875,316.42852783203125,,,,-23.591102600097656,-46.77111053466797,-23.52711296081543,-46.64546585083008,4.875786304473877,13.353240013122559,0.537132740020752,1273,,,,,80650603,554498,,,,,
2017-10-24,2323.603759765625,932.798095703125,,,,-23.587888717651367,-46.7711181640625,-23.523786544799805,-46.646549224853516,5.529078006744385,31.822017669677734,0.502082884311676,2176,,,,,76611696,1536303,,,,,
2017-10-25,2307.663330078125,927.3890380859375,,,,-23.578229904174805,-46.77202606201172,-23.507230758666992,-46.64543533325195,5.424373626708984,16.58344268798828,0.5524048805236816,2154,,,,,72479423,1383103,,,,,
2017-10-26,2300.427978515625,776.6322631835938,,,,-23.564754486083984,-46.77109909057617,-23.525737762451172,-46.712928771972656,2.569812536239624,15.435306549072266,0.5400000214576721,1829,,,,,76944455,1313567,,,,,
2017-10-27,2258.92822265625,393.18927001953125,,,,-23.586872100830078,-46.77111053466797,-23.527122497558594,-46.646690368652344,1.0979777574539185,15.249740600585938,0.550000011920929,1402,,,,,80426644,914728,,,,,
2017-10-28,2588.497802734375,3495.0107421875,,,,-23.592714309692383,-46.83235168457031,-23.51910400390625,-46.63954544067383,2.764496088027954,20.54273223876953,0.5,6141,,,,,73855186,4082110,,,,,
2017-10-29,2215.434326171875,188.46188354492188,,,,-23.592910766601562,-46.77120590209961,-23.526744842529297,-46.64738845825195,2.356595277786255,21.447431564331055,0.5600000023841858,949,,,,,81810503,496723,,,,,
2017-10-30,2273.815185546875,555.8721313476562,,,,-23.59032440185547,-46.77125549316406,-23.5257511138916,-46.64645004272461,1.6200346946716309,20.979999542236328,0.5899999737739563,1456,,,,,80538901,1057800,,,,,
2017-10-31,2263.482421875,392.3019714355469,,,,-23.587852478027344,-46.78069305419922,-23.521709442138672,-46.64752960205078,5.337594509124756,20.739999771118164,0.5,1328,,,,,80054351,958495,,,,,
2017-11-01,2514.821533203125,1994.0772705078125,,,,-23.590274810791016,-46.77145004272461,-23.524507522583008,-46.64498519897461,1.3194106817245483,16.049999237060547,0.7699999809265137,3489,,,,,78641936,2839319,242167,,,,
2017-11-02,2438.69921875,1480.83154296875,,,,-23.531131744384766,-46.7723274230957,-23.52488899230957,-46.76618957519531,2.3139963150024414,10.329999923706055,0.5099999904632568,1660,,,,375381,82854322,2242555,,,,,
2017-11-03,2486.9736328125,1101.3896484375,,,,-23.529394149780273,-46.771278381347656,-23.52569007873535,-46.76626205444336,1.764113426208496,5.502419471740723,0.550000011920929,3245,,,,,82067614,2592432,232771,,,,
2017-11-04,2606.37646484375,1963.5872802734375,,,,-23.541351318359375,-46.77153778076172,-23.525419235229492,-46.7601203918457,2.3520686626434326,10.48015308380127,0.5,4200,,,,,80432661,4253936,,,,,
2017-11-05,2270.027099609375,292.05035400390625,,,,-23.592937469482422,-46.77097702026367,-23.52665901184082,-46.64746856689453,6.570851802825928,19.095945358276367,0.550000011920929,617,,,,,83432116,1021395,,,,,
2017-11-06,2420.819091796875,1610.42138671875,,,,-23.57341194152832,-46.771148681640625,-23.527109146118164,-46.64352798461914,1.2952672243118286,9.725719451904297,0.5799999833106995,2936,,,,,79993854,2470609,,,,,
2017-11-07,3001.344970703125,5894.2724609375,,,,-23.587860107421875,-46.771095275878906,-23.523883819580078,-46.647491455078125,2.2074854373931885,19.450000762939453,0.550000011920929,1822,,,,,74725450,1762382,2292000,,,,
2017-11-08,2315.153564453125,547.551513671875,,,,-23.571884155273438,-46.77102279663086,-23.527191162109375,-46.64704132080078,7.207859992980957,13.021904945373535,1.0363411903381348,1587,,,,,81918487,1455091,,,,,
2017-11-09,2319.508056640625,736.0650634765625,,,,-23.58686065673828,-46.77106475830078,-23.527231216430664,-46.647491455078125,4.167829990386963,15.850000381469727,0.5,1927,,,,,79546642,1496942,,,,,
2017-11-10,2289.20849609375,387.3921203613281,,,,-23.59146499633789,-46.73845291137695,-23.547222137451172,-46.644554138183594,6.382173538208008,29.0,0.5,1354,,,,,79414070,1205740,,,,,
2017-11-11,2407.96875,1698.998291015625,,,,-23.570716857910156,-46.77782440185547,-23.520490646362305,-46.64753723144531,2.343255043029785,24.170000076293945,0.6100000143051147,3521,,,,,82191380,2347106,,,,,
